-0.01 -0.01 0 -0.484251 
-0.01 0.01 0 -0.475426 
-0.01 0.03 0 -0.467083 
-0.01 0.05 0 -0.459242 
-0.01 0.07 0 -0.45192 
-0.01 0.09 0 -0.445136 
-0.01 0.11 0 -0.438905 
-0.01 0.13 0 -0.433246 
-0.01 0.15 0 -0.428172 
-0.01 0.17 0 -0.423699 
-0.01 0.19 0 -0.419839 
-0.01 0.21 0 -0.416604 
-0.01 0.23 0 -0.414003 
-0.01 0.25 0 -0.412046 
-0.01 0.27 0 -0.410737 
-0.01 0.29 0 -0.410082 
-0.01 0.31 0 -0.410082 
-0.01 0.33 0 -0.410737 
-0.01 0.35 0 -0.412046 
-0.01 0.37 0 -0.414003 
-0.01 0.39 0 -0.416604 
-0.01 0.41 0 -0.419839 
-0.01 0.43 0 -0.423699 
-0.01 0.45 0 -0.428172 
-0.01 0.47 0 -0.433246 
-0.01 0.49 0 -0.438905 
-0.01 0.51 0 -0.445136 
-0.01 0.53 0 -0.45192 
-0.01 0.55 0 -0.459242 
-0.01 0.57 0 -0.467083 
-0.01 0.59 0 -0.475426 
-0.01 0.61 0 -0.484251 
-0.01 0.63 0 -0.493542 
-0.01 0.65 0 -0.503278 
-0.01 0.67 0 -0.513442 
-0.01 0.69 0 -0.524017 
-0.01 0.71 0 -0.534983 
-0.01 0.73 0 -0.546324 
-0.01 0.75 0 -0.558024 
-0.01 0.77 0 -0.570065 
-0.01 0.79 0 -0.582432 
-0.01 0.81 0 -0.59511 
-0.01 0.83 0 -0.608084 
-0.01 0.85 0 -0.62134 
-0.01 0.87 0 -0.634865 
-0.01 0.89 0 -0.648646 
-0.01 0.91 0 -0.66267 
-0.01 0.93 0 -0.676926 
-0.01 0.95 0 -0.691403 
-0.01 0.97 0 -0.706091 
-0.01 0.99 0 -0.720978 
-0.01 1.01 0 -0.736056 
-0.01 1.03 0 -0.751315 
-0.01 1.05 0 -0.766747 
-0.01 1.07 0 -0.782344 
-0.01 1.09 0 -0.798098 
-0.01 1.11 0 -0.814002 
-0.01 1.13 0 -0.830049 
-0.01 1.15 0 -0.846231 
-0.01 1.17 0 -0.862544 
-0.01 1.19 0 -0.878981 
-0.01 1.21 0 -0.895536 
-0.01 1.23 0 -0.912205 
-0.01 1.25 0 -0.928982 
-0.01 1.27 0 -0.945862 
-0.01 1.29 0 -0.962841 
-0.01 1.31 0 -0.979915 
-0.01 1.33 0 -0.99708 
-0.01 1.35 0 -1.01433 
-0.01 1.37 0 -1.03167 
-0.01 1.39 0 -1.04908 
-0.01 1.41 0 -1.06657 
-0.01 1.43 0 -1.08413 
-0.01 1.45 0 -1.10177 
-0.01 1.47 0 -1.11947 
-0.01 1.49 0 -1.13724 
-0.01 1.51 0 -1.15506 
-0.01 1.53 0 -1.17295 
-0.01 1.55 0 -1.1909 
-0.01 1.57 0 -1.2089 
-0.01 1.59 0 -1.22695 
-0.01 1.61 0 -1.24506 
-0.01 1.63 0 -1.26322 
-0.01 1.65 0 -1.28142 
-0.01 1.67 0 -1.29967 
-0.01 1.69 0 -1.31796 
-0.01 1.71 0 -1.33629 
-0.01 1.73 0 -1.35467 
-0.01 1.75 0 -1.37309 
-0.01 1.77 0 -1.39154 
-0.01 1.79 0 -1.41003 
-0.01 1.81 0 -1.42856 
-0.01 1.83 0 -1.44712 
-0.01 1.85 0 -1.46571 
-0.01 1.87 0 -1.48434 
-0.01 1.89 0 -1.503 
-0.01 1.91 0 -1.52169 
-0.01 1.93 0 -1.5404 
-0.01 1.95 0 -1.55915 
-0.01 1.97 0 -1.57792 
-0.01 1.99 0 -1.59672 
-0.01 2.01 0 -1.61554 
-0.01 2.03 0 -1.63439 
-0.01 2.05 0 -1.65327 
0.01 -0.01 0 -0.466483 
0.01 0.01 0 -0.457419 
0.01 0.03 0 -0.448845 
0.01 0.05 0 -0.440781 
0.01 0.07 0 -0.433246 
0.01 0.09 0 -0.426259 
0.01 0.11 0 -0.419839 
0.01 0.13 0 -0.414003 
0.01 0.15 0 -0.408769 
0.01 0.17 0 -0.404152 
0.01 0.19 0 -0.400167 
0.01 0.21 0 -0.396825 
0.01 0.23 0 -0.394138 
0.01 0.25 0 -0.392115 
0.01 0.27 0 -0.390762 
0.01 0.29 0 -0.390085 
0.01 0.31 0 -0.390085 
0.01 0.33 0 -0.390762 
0.01 0.35 0 -0.392115 
0.01 0.37 0 -0.394138 
0.01 0.39 0 -0.396825 
0.01 0.41 0 -0.400167 
0.01 0.43 0 -0.404152 
0.01 0.45 0 -0.408769 
0.01 0.47 0 -0.414003 
0.01 0.49 0 -0.419839 
0.01 0.51 0 -0.426259 
0.01 0.53 0 -0.433246 
0.01 0.55 0 -0.440781 
0.01 0.57 0 -0.448845 
0.01 0.59 0 -0.457419 
0.01 0.61 0 -0.466483 
0.01 0.63 0 -0.476018 
0.01 0.65 0 -0.486003 
0.01 0.67 0 -0.496419 
0.01 0.69 0 -0.507248 
0.01 0.71 0 -0.518471 
0.01 0.73 0 -0.530068 
0.01 0.75 0 -0.542024 
0.01 0.77 0 -0.554321 
0.01 0.79 0 -0.566942 
0.01 0.81 0 -0.579872 
0.01 0.83 0 -0.593095 
0.01 0.85 0 -0.606598 
0.01 0.87 0 -0.620366 
0.01 0.89 0 -0.634386 
0.01 0.91 0 -0.648646 
0.01 0.93 0 -0.663134 
0.01 0.95 0 -0.677838 
0.01 0.97 0 -0.692749 
0.01 0.99 0 -0.707855 
0.01 1.01 0 -0.723147 
0.01 1.03 0 -0.738616 
0.01 1.05 0 -0.754254 
0.01 1.07 0 -0.770052 
0.01 1.09 0 -0.786002 
0.01 1.11 0 -0.802098 
0.01 1.13 0 -0.818332 
0.01 1.15 0 -0.834698 
0.01 1.17 0 -0.85119 
0.01 1.19 0 -0.867801 
0.01 1.21 0 -0.884528 
0.01 1.23 0 -0.901363 
0.01 1.25 0 -0.918302 
0.01 1.27 0 -0.935341 
0.01 1.29 0 -0.952476 
0.01 1.31 0 -0.969701 
0.01 1.33 0 -0.987013 
0.01 1.35 0 -1.00441 
0.01 1.37 0 -1.02188 
0.01 1.39 0 -1.03944 
0.01 1.41 0 -1.05706 
0.01 1.43 0 -1.07475 
0.01 1.45 0 -1.09252 
0.01 1.47 0 -1.11034 
0.01 1.49 0 -1.12823 
0.01 1.51 0 -1.14618 
0.01 1.53 0 -1.16418 
0.01 1.55 0 -1.18224 
