0 1 0 1
0.0005 1 0 1
0.001 1 0 1
0.0015 1 0 1
0.002 1 0 1
0.0025 1 0 1
0.003 1 0 1
0.0035 1 0 1
0.004 1 0 1
0.0045 1 0 1
0.005 1 0 1
0.0055 1 0 1
0.006 1 0 1
0.0065 1 0 1
0.007 1 0 1
0.0075 1 0 1
0.008 1 0 1
0.0085 1 0 1
0.009 1 0 1
0.0095 1 0 1
0.01 1 0 1
0.0105 1 0 1
0.011 1 0 1
0.0115 1 0 1
0.012 1 0 1
0.0125 1 0 1
0.013 1 0 1
0.0135 1 0 1
0.014 1 1.62109e-16 1
0.0145 1 2.02636e-16 1
0.015 1 3.24218e-16 1
0.0155 1 5.26854e-16 1
0.016 1 9.32127e-16 1
0.0165 1 1.58056e-15 1
0.017 1 2.75585e-15 1
0.0175 1 4.13378e-15 1
0.018 1 6.20067e-15 1
0.0185 1 8.87547e-15 1
0.019 1 1.2685e-14 1
0.0195 1 1.7832e-14 1
0.02 1 2.50053e-14 1
0.0205 1 3.4975e-14 1
0.021 1 4.84706e-14 1
0.0215 1 6.74373e-14 1
0.022 1 9.2929e-14 1
0.0225 1 1.28107e-13 1
0.023 1 1.76212e-13 1
0.0235 1 2.41745e-13 1
0.024 1 3.30702e-13 1
0.0245 1 4.51433e-13 1
0.025 1 6.14596e-13 1
0.0255 1 8.35186e-13 1
0.026 1 1.13233e-12 1
0.0265 1 1.53173e-12 1
0.027 1 2.06758e-12 1
0.0275 1 2.78499e-12 1
0.028 1 3.74354e-12 1
0.0285 1 5.02145e-12 1
0.029 1 6.72169e-12 1
0.0295 1 8.97877e-12 1
0.03 1 1.19689e-11 1
0.0305 1 1.59219e-11 1
0.031 1 2.11365e-11 1
0.0315 1 2.80017e-11 1
0.032 1 3.70203e-11 1
0.0325 1 4.88434e-11 1
0.033 1 6.43104e-11 1
0.0335 1 8.45023e-11 1
0.034 1 1.10807e-10 1
0.0345 1 1.45004e-10 1
0.035 1 1.89368e-10 1
0.0355 1 2.46802e-10 1
0.036 1 3.21002e-10 1
0.0365 1 4.16663e-10 1
0.037 1 5.39734e-10 1
0.0375 1 6.9774e-10 1
0.038 1 9.00177e-10 1
0.0385 1 1.159e-09 1
0.039 1 1.48923e-09 1
0.0395 1 1.90969e-09 1
0.04 1 2.44394e-09 1
0.0405 1 3.12134e-09 1
0.041 1 3.97849e-09 1
0.0415 1 5.06084e-09 1
0.042 1 6.42473e-09 1
0.0425 1 8.13984e-09 1
0.043 1 1.02922e-08 1
0.0435 1 1.29876e-08 1
0.044 1 1.63562e-08 1
0.0445 1 2.05575e-08 1
0.045 1 2.57864e-08 1
0.0455 1 3.22809e-08 1
0.046 1 4.03308e-08 1
0.0465 1 5.02879e-08 1
0.047 1 6.25789e-08 1
0.0475 1 7.77196e-08 1
0.048 1 9.63324e-08 1
0.0485 1 1.19167e-07 1
0.049 1 1.47122e-07 1
0.0495 1 1.81277e-07 1
0.05 1 2.2292e-07 1
0.0505 1 2.73591e-07 1
0.051 1 3.35118e-07 1
0.0515 1 4.09674e-07 1
0.052 1 4.99835e-07 0.999999
0.0525 0.999999 6.08642e-07 0.999999
0.053 0.999999 7.39683e-07 0.999999
0.0535 0.999999 8.97177e-07 0.999999
0.054 0.999999 1.08608e-06 0.999999
0.0545 0.999999 1.31218e-06 0.999998
0.055 0.999999 1.58227e-06 0.999998
0.0555 0.999998 1.90422e-06 0.999998
0.056 0.999998 2.28722e-06 0.999997
0.0565 0.999998 2.74192e-06 0.999997
0.057 0.999997 3.28062e-06 0.999996
0.0575 0.999997 3.91754e-06 0.999995
0.058 0.999996 4.66905e-06 0.999994
0.0585 0.999995 5.55395e-06 0.999993
0.059 0.999994 6.59377e-06 0.999992
0.0595 0.999993 7.81315e-06 0.999991
0.06 0.999992 9.24015e-06 0.999989
0.0605 0.999991 1.09067e-05 0.999987
0.061 0.999989 1.28491e-05 0.999985
0.0615 0.999987 1.51082e-05 0.999982
0.062 0.999985 1.77305e-05 0.999979
0.0625 0.999982 2.07679e-05 0.999975
0.063 0.999979 2.42791e-05 0.999971
0.0635 0.999976 2.83296e-05 0.999966
0.064 0.999972 3.29927e-05 0.999961
0.0645 0.999968 3.835e-05 0.999955
0.065 0.999962 4.44922e-05 0.999947
0.0655 0.999956 5.152e-05 0.999939
0.066 0.99995 5.95446e-05 0.99993
0.0665 0.999942 6.86885e-05 0.999919
0.067 0.999933 7.90866e-05 0.999906
0.0675 0.999923 9.08866e-05 0.999892
0.068 0.999912 0.00010425 0.999877
0.0685 0.999899 0.000119354 0.999859
0.069 0.999885 0.000136389 0.999839
0.0695 0.999869 0.000155563 0.999816
0.07 0.99985 0.000177101 0.99979
0.0705 0.99983 0.000201244 0.999762
0.071 0.999807 0.000228254 0.99973
0.0715 0.999782 0.000258409 0.999694
0.072 0.999753 0.000292007 0.999655
0.0725 0.999722 0.000329365 0.99961
0.073 0.999687 0.00037082 0.999561
0.0735 0.999648 0.000416728 0.999507
0.074 0.999605 0.000467467 0.999447
0.0745 0.999558 0.00052343 0.999381
0.075 0.999506 0.000585035 0.999308
0.0755 0.999448 0.000652713 0.999228
0.076 0.999386 0.000726917 0.99914
0.0765 0.999317 0.000808115 0.999044
0.077 0.999242 0.000896792 0.998939
0.0775 0.999161 0.000993449 0.998825
0.078 0.999072 0.0010986 0.998701
0.0785 0.998975 0.00121277 0.998566
0.079 0.998871 0.00133649 0.99842
0.0795 0.998758 0.00147031 0.998262
0.08 0.998636 0.00161479 0.998091
0.0805 0.998505 0.00177047 0.997907
0.081 0.998363 0.00193791 0.997709
0.0815 0.998211 0.00211769 0.997497
0.082 0.998049 0.00231034 0.99727
0.0825 0.997875 0.00251643 0.997026
0.083 0.997689 0.0027365 0.996767
0.0835 0.997491 0.00297109 0.99649
0.084 0.997281 0.00322072 0.996195
0.0845 0.997057 0.0034859 0.995883
