0.00160531 0 
0.00320871 0.000847236 
0.00481007 0.00169609 
0.00640935 0.00255757 
0.00800665 0.0034354 
0.00960178 0.00433304 
0.0111948 0.00525322 
0.0127857 0.0061997 
0.0143745 0.0071729 
0.0159611 0.00818267 
0.0175456 0.00922248 
0.019128 0.0102913 
0.0207082 0.0113949 
0.0222864 0.0125288 
0.0238624 0.0136914 
0.0254363 0.0148879 
0.0270083 0.0161093 
0.0285781 0.0173518 
0.0301459 0.0186192 
0.0317117 0.019914 
0.0332755 0.021229 
0.0348373 0.0225609 
0.0363972 0.023908 
0.0379552 0.0252684 
0.0395112 0.0266455 
0.0410655 0.0280354 
0.0426177 0.0294366 
0.0441683 0.0308499 
0.045717 0.0322742 
0.0472638 0.0337141 
0.048809 0.0351604 
0.0503523 0.0366162 
0.0518939 0.0380761 
0.0534338 0.0395459 
0.054972 0.0410236 
0.0565086 0.0425075 
0.0580435 0.044001 
0.0595768 0.0454908 
0.0611085 0.0469978 
0.0626387 0.0485093 
0.0641673 0.0500223 
0.0656945 0.051544 
0.0672203 0.053075 
0.0687447 0.0546194 
0.0702677 0.0561697 
0.0717892 0.0577476 
0.0733094 0.0593508 
0.0748282 0.0609698 
0.0763456 0.0626434 
0.0778618 0.0643494 
0.0793768 0.06608 
0.0808909 0.0678589 
0.0824039 0.0696603 
0.0839161 0.0715104 
0.0854276 0.0733872 
0.0869384 0.0753606 
0.0884488 0.0774225 
0.0899586 0.0795548 
0.0914679 0.0817944 
0.0929768 0.0841016 
0.0944854 0.0864455 
0.0959938 0.0888869 
0.0975021 0.0913921 
0.0990104 0.0938451 
0.100519 0.0962841 
0.102027 0.0986905 
0.103536 0.101109 
0.105045 0.1036 
0.106555 0.106228 
0.108065 0.109038 
0.109576 0.112027 
0.111087 0.115239 
0.112599 0.118846 
0.114113 0.122742 
0.115627 0.126871 
0.117142 0.131067 
0.118659 0.135303 
0.120177 0.139455 
0.121695 0.143587 
0.123216 0.147721 
0.124737 0.151806 
0.12626 0.155848 
0.127785 0.159869 
0.129311 0.163876 
0.130839 0.167851 
0.132369 0.171712 
0.1339 0.175539 
0.135433 0.179173 
0.136968 0.182995 
0.138505 0.186445 
0.140044 0.189735 
0.141585 0.192713 
0.143128 0.195622 
0.144673 0.198083 
0.14622 0.200038 
0.14777 0.201618 
0.149322 0.20313 
0.150875 0.204865 
0.152431 0.206375 
0.15399 0.208334 
0.155544 0.210013 
0.157093 0.211954 
0.158638 0.213879 
0.160179 0.21636 
0.161716 0.218946 
0.163249 0.222172 
0.164778 0.225905 
0.166304 0.230325 
0.167827 0.23548 
0.169346 0.240355 
0.170863 0.245697 
0.172377 0.250926 
0.173889 0.25655 
0.175398 0.26234 
0.176905 0.267803 
0.17841 0.273704 
0.179913 0.279452 
0.181413 0.285226 
0.182912 0.29101 
0.184408 0.296406 
0.185901 0.302008 
0.187393 0.307191 
0.188883 0.312193 
0.190371 0.317256 
0.191857 0.321765 
0.193341 0.326572 
0.194824 0.331203 
0.196305 0.335636 
0.197785 0.340552 
0.199264 0.345372 
0.200741 0.350238 
0.202217 0.354993 
0.203691 0.359756 
0.205165 0.364211 
0.206638 0.368317 
0.20811 0.372445 
0.209581 0.375968 
0.211051 0.378933 
0.212522 0.381709 
0.213992 0.384801 
0.215461 0.388503 
0.21693 0.392458 
0.218399 0.395935 
0.219868 0.39936 
0.221336 0.403015 
0.222805 0.406087 
0.224273 0.408977 
0.225741 0.411926 
0.227209 0.414516 
0.228677 0.416845 
0.230144 0.419194 
0.231612 0.421337 
0.233079 0.423208 
0.234547 0.424867 
0.236014 0.426524 
0.237482 0.428522 
0.238949 0.429037 
0.240417 0.430016 
0.241885 0.431469 
0.243353 0.431965 
0.244821 0.432716 
0.246289 0.433652 
0.247758 0.434152 
0.249227 0.434986 
0.250697 0.435312 
0.252166 0.435863 
0.253637 0.436866 
0.255108 0.437092 
0.256579 0.438231 
0.25805 0.439172 
0.259522 0.440123 
0.260995 0.441328 
0.262468 0.442778 
0.263941 0.444583 
0.265416 0.44599 
0.26689 0.448289 
0.268365 0.450126 
0.269841 0.452057 
0.271318 0.454029 
0.272795 0.455933 
0.274273 0.457377 
0.275752 0.459241 
0.277231 0.460944 
0.278711 0.46226 
0.280192 0.463807 
0.281673 0.465183 
0.283155 0.466805 
0.284639 0.467806 
0.286123 0.469198 
0.287608 0.470377 
0.289093 0.47157 
0.29058 0.472582 
0.292067 0.473965 
0.293556 0.475178 
0.295045 0.47607 
0.296534 0.477209 
0.298025 0.478344 
0.299516 0.479657 
0.301008 0.480775 
0.302501 0.482367 
0.303994 0.483949 
0.305488 0.485397 
0.306983 0.487457 
0.308479 0.48915 
0.309976 0.490978 
0.311474 0.493317 
0.312972 0.495427 
0.314471 0.497984 
0.31597 0.500342 
0.31747 0.503015 
0.318971 0.505806 
0.320473 0.508358 
0.321975 0.511071 
0.323479 0.513838 
0.324983 0.516935 
0.326487 0.519731 
0.327993 0.523246 
0.329499 0.526615 
0.331006 0.530345 
0.332513 0.534209 
0.33402 0.537615 
0.335529 0.541346 
0.337038 0.544695 
0.338549 0.548577 
0.34006 0.552244 
0.341573 0.555845 
0.343087 0.559531 
0.344603 0.56333 
0.34612 0.566483 
0.347637 0.569867 
0.349156 0.573222 
0.350675 0.576222 
0.352196 0.579459 
0.353718 0.583084 
0.35524 0.586585 
0.356765 0.589267 
0.358291 0.591419 
0.359819 0.593869 
0.361348 0.596649 
0.362875 0.599579 
0.364398 0.602172 
0.36592 0.605563 
0.367439 0.60876 
0.368955 0.611801 
0.37047 0.614148 
0.371983 0.617045 
0.373494 0.620468 
0.375003 0.62332 
0.37651 0.626862 
0.378016 0.62989 
0.379521 0.633383 
0.381024 0.637561 
0.382526 0.641518 
0.384028 0.646656 
0.385528 0.6512 
