0.00106401 9.31736e-09 
0.00212801 2.07179e-08 
0.00319202 3.4094e-08 
0.00425602 4.86294e-08 
0.00532003 6.49515e-08 
0.00638403 8.29706e-08 
0.00744804 1.02557e-07 
0.00851204 1.21035e-07 
0.00957605 1.38806e-07 
0.0106401 1.58867e-07 
0.0117041 1.7695e-07 
0.0127681 1.9409e-07 
0.0138321 2.12742e-07 
0.0148961 2.36518e-07 
0.0159601 2.62685e-07 
0.0170241 2.88264e-07 
0.0180881 3.12343e-07 
0.0191521 3.36133e-07 
0.0202161 3.58084e-07 
0.0212801 3.77302e-07 
0.0223441 3.94583e-07 
0.0234081 4.1067e-07 
0.0244721 4.26064e-07 
0.0255361 4.42261e-07 
0.0266001 4.59467e-07 
0.0276641 4.77239e-07 
0.0287281 4.94244e-07 
0.0297921 5.11402e-07 
0.0308561 5.29735e-07 
0.0319202 5.48273e-07 
0.0329842 5.66124e-07 
0.0340482 5.82815e-07 
0.0351122 5.99222e-07 
0.0361762 6.16403e-07 
0.0372402 6.32612e-07 
0.0383042 6.47883e-07 
0.0393682 6.62745e-07 
0.0404322 6.77396e-07 
0.0414962 6.92544e-07 
0.0425602 7.07088e-07 
0.0436242 7.22071e-07 
0.0446882 7.38685e-07 
0.0457522 7.54878e-07 
0.0468162 7.70484e-07 
0.0478802 7.87569e-07 
0.0489442 8.0604e-07 
0.0500082 8.24773e-07 
0.0510722 8.44126e-07 
0.0521362 8.63869e-07 
0.0532003 8.84074e-07 
0.0542643 9.045e-07 
0.0553283 9.2487e-07 
0.0563923 9.4489e-07 
0.0574563 9.65966e-07 
0.0585203 9.85326e-07 
0.0595843 1.00418e-06 
0.0606483 1.02364e-06 
0.0617123 1.04232e-06 
0.0627763 1.06076e-06 
0.0638403 1.07987e-06 
0.0649043 1.09727e-06 
0.0659683 1.11457e-06 
0.0670323 1.13495e-06 
0.0680963 1.15512e-06 
0.0691602 1.1745e-06 
0.0702242 1.19553e-06 
0.0712882 1.21698e-06 
0.0723522 1.23655e-06 
0.0734161 1.25572e-06 
0.0744801 1.27699e-06 
0.0755441 1.29796e-06 
0.076608 1.31834e-06 
0.077672 1.33926e-06 
0.0787359 1.35952e-06 
0.0797998 1.37855e-06 
0.0808638 1.39791e-06 
0.0819277 1.41762e-06 
0.0829916 1.43628e-06 
0.0840555 1.45361e-06 
0.0851194 1.47145e-06 
0.0861833 1.48951e-06 
0.0872472 1.50583e-06 
0.088311 1.52169e-06 
0.0893749 1.53726e-06 
0.0904387 1.55241e-06 
0.0915026 1.56724e-06 
0.0925664 1.58189e-06 
0.0936303 1.59578e-06 
0.0946941 1.60937e-06 
0.0957579 1.62165e-06 
0.0968217 1.63446e-06 
0.0978854 1.64753e-06 
0.0989492 1.6609e-06 
0.100013 1.67462e-06 
0.101077 1.68826e-06 
0.10214 1.70145e-06 
0.103204 1.7151e-06 
0.104268 1.72904e-06 
0.105332 1.74206e-06 
0.106395 1.75599e-06 
0.107459 1.7711e-06 
0.108523 1.78628e-06 
0.109586 1.79989e-06 
0.11065 1.81276e-06 
0.111713 1.8258e-06 
0.112777 1.83926e-06 
0.113841 1.85045e-06 
0.114904 1.86054e-06 
0.115968 1.87159e-06 
0.117031 1.88228e-06 
0.118095 1.89082e-06 
0.119158 1.8982e-06 
0.120222 1.90566e-06 
0.121285 1.91243e-06 
0.122349 1.91928e-06 
0.123412 1.92662e-06 
0.124476 1.93428e-06 
0.125539 1.94246e-06 
0.126603 1.95047e-06 
0.127666 1.95784e-06 
0.128729 1.9673e-06 
0.129793 1.97606e-06 
0.130856 1.9834e-06 
0.131919 1.99093e-06 
0.132983 1.99977e-06 
0.134046 2.00801e-06 
0.135109 2.01566e-06 
0.136172 2.02342e-06 
0.137236 2.03148e-06 
0.138299 2.0393e-06 
0.139362 2.04675e-06 
0.140425 2.05389e-06 
0.141488 2.06169e-06 
0.142551 2.06849e-06 
0.143615 2.07441e-06 
0.144678 2.07974e-06 
0.145741 2.08517e-06 
0.146804 2.09087e-06 
0.147867 2.09663e-06 
0.14893 2.10136e-06 
0.149993 2.10645e-06 
0.151056 2.11228e-06 
0.152119 2.11789e-06 
0.153182 2.1228e-06 
0.154245 2.12847e-06 
0.155308 2.13438e-06 
0.156371 2.14013e-06 
0.157434 2.14611e-06 
0.158497 2.1523e-06 
0.15956 2.1581e-06 
0.160623 2.16423e-06 
0.161686 2.16984e-06 
0.162749 2.17649e-06 
0.163811 2.18323e-06 
0.164874 2.18902e-06 
0.165937 2.19478e-06 
0.167 2.20156e-06 
0.168063 2.20802e-06 
0.169125 2.2139e-06 
0.170188 2.2199e-06 
0.171251 2.22579e-06 
0.172314 2.23246e-06 
0.173376 2.23869e-06 
0.174439 2.2448e-06 
0.175502 2.25094e-06 
0.176565 2.25748e-06 
0.177627 2.26337e-06 
0.17869 2.26969e-06 
0.179753 2.27516e-06 
0.180815 2.2807e-06 
0.181878 2.28634e-06 
0.182941 2.29262e-06 
0.184003 2.29965e-06 
0.185066 2.30757e-06 
0.186128 2.31488e-06 
0.187191 2.32186e-06 
0.188254 2.32954e-06 
0.189316 2.33814e-06 
0.190379 2.3472e-06 
0.191441 2.35563e-06 
0.192504 2.36376e-06 
0.193566 2.37176e-06 
0.194629 2.37883e-06 
0.195691 2.38566e-06 
0.196754 2.39301e-06 
0.197816 2.40021e-06 
0.198879 2.40604e-06 
0.199941 2.41173e-06 
0.201004 2.41682e-06 
0.202066 2.42168e-06 
0.203128 2.42651e-06 
0.204191 2.43161e-06 
0.205253 2.43705e-06 
0.206316 2.44259e-06 
0.207378 2.44741e-06 
0.20844 2.45226e-06 
0.209503 2.45813e-06 
0.210565 2.46559e-06 
0.211628 2.47259e-06 
0.21269 2.48015e-06 
0.213752 2.48884e-06 
0.214815 2.49843e-06 
0.215877 2.50879e-06 
0.216939 2.51864e-06 
0.218001 2.52839e-06 
0.219064 2.53867e-06 
0.220126 2.5498e-06 
0.221188 2.56058e-06 
0.222251 2.57203e-06 
0.223313 2.58444e-06 
0.224375 2.59829e-06 
0.225437 2.61242e-06 
0.2265 2.62531e-06 
0.227562 2.63748e-06 
0.228624 2.64998e-06 
0.229686 2.6617e-06 
0.230749 2.67175e-06 
0.231811 2.6803e-06 
0.232873 2.68935e-06 
0.233935 2.69779e-06 
0.234998 2.70432e-06 
0.23606 2.71045e-06 
0.237122 2.71717e-06 
0.238184 2.72412e-06 
0.239246 2.73051e-06 
0.240309 2.7377e-06 
0.241371 2.74669e-06 
0.242433 2.75643e-06 
0.243495 2.7666e-06 
0.244557 2.77692e-06 
0.245619 2.78809e-06 
0.246682 2.7996e-06 
0.247744 2.81103e-06 
0.248806 2.82187e-06 
0.249868 2.83318e-06 
0.25093 2.84528e-06 
0.251992 2.85704e-06 
0.253054 2.86739e-06 
0.254117 2.87639e-06 
0.255179 2.88514e-06 
0.256241 2.89339e-06 
0.257303 2.9013e-06 
0.258365 2.90827e-06 
0.259427 2.91503e-06 
0.260489 2.92213e-06 
0.261552 2.92873e-06 
0.262614 2.93525e-06 
0.263676 2.94192e-06 
0.264738 2.94865e-06 
0.2658 2.95489e-06 
0.266862 2.96137e-06 
0.267924 2.96828e-06 
0.268986 2.97548e-06 
0.270049 2.98296e-06 
0.271111 2.99115e-06 
0.272173 2.99847e-06 
0.273235 3.00642e-06 
0.274297 3.01549e-06 
0.275359 3.02538e-06 
0.276421 3.03477e-06 
0.277483 3.04369e-06 
0.278546 3.05281e-06 
0.279608 3.06139e-06 
0.28067 3.06997e-06 
0.281732 3.07823e-06 
0.282794 3.08758e-06 
0.283856 3.09765e-06 
0.284918 3.10741e-06 
0.28598 3.11712e-06 
0.287043 3.12791e-06 
0.288105 3.13871e-06 
0.289167 3.14929e-06 
0.290229 3.16058e-06 
0.291291 3.17275e-06 
0.292353 3.18507e-06 
0.293415 3.19649e-06 
0.294478 3.20801e-06 
0.29554 3.21978e-06 
0.296602 3.23091e-06 
0.297664 3.24178e-06 
0.298726 3.25339e-06 
0.299788 3.26572e-06 
0.30085 3.27725e-06 
0.301913 3.28839e-06 
0.302975 3.29988e-06 
0.304037 3.31118e-06 
0.305099 3.32243e-06 
0.306161 3.33377e-06 
0.307223 3.34549e-06 
0.308285 3.3578e-06 
0.309348 3.36987e-06 
0.31041 3.3823e-06 
0.311472 3.39499e-06 
0.312534 3.40795e-06 
0.313596 3.42087e-06 
0.314658 3.434e-06 
0.315721 3.44723e-06 
0.316783 3.46003e-06 
0.317845 3.47285e-06 
0.318907 3.48519e-06 
0.319969 3.49721e-06 
0.321032 3.50906e-06 
0.322094 3.52081e-06 
0.323156 3.53236e-06 
0.324218 3.54437e-06 
0.32528 3.55647e-06 
0.326343 3.56804e-06 
0.327405 3.57989e-06 
0.328467 3.59201e-06 
0.329529 3.604e-06 
0.330591 3.61618e-06 
0.331654 3.6285e-06 
0.332716 3.64054e-06 
0.333778 3.65203e-06 
0.33484 3.66466e-06 
0.335903 3.67782e-06 
0.336965 3.6901e-06 
0.338027 3.70261e-06 
0.339089 3.71594e-06 
0.340152 3.72911e-06 
0.341214 3.74161e-06 
0.342276 3.75479e-06 
0.343338 3.76827e-06 
0.344401 3.78139e-06 
0.345463 3.79478e-06 
0.346525 3.80851e-06 
0.347587 3.8222e-06 
0.34865 3.83546e-06 
0.349712 3.84914e-06 
0.350774 3.86344e-06 
0.351837 3.87774e-06 
0.352899 3.89215e-06 
0.353961 3.90643e-06 
0.355024 3.92104e-06 
0.356086 3.93543e-06 
0.357148 3.94983e-06 
0.358211 3.96414e-06 
0.359273 3.97834e-06 
0.360335 3.99267e-06 
0.361398 4.00643e-06 
0.36246 4.01954e-06 
0.363522 4.03349e-06 
0.364585 4.04723e-06 
0.365647 4.06029e-06 
0.366709 4.07322e-06 
0.367772 4.08739e-06 
0.368834 4.10143e-06 
0.369896 4.1152e-06 
0.370959 4.12929e-06 
0.372021 4.14405e-06 
0.373084 4.15844e-06 
0.374146 4.17302e-06 
0.375208 4.18723e-06 
0.376271 4.20167e-06 
0.377333 4.21542e-06 
0.378396 4.22914e-06 
0.379458 4.24277e-06 
0.38052 4.25645e-06 
0.381583 4.27012e-06 
0.382645 4.28392e-06 
0.383708 4.2981e-06 
0.38477 4.31266e-06 
0.385833 4.32715e-06 
0.386895 4.34192e-06 
0.387958 4.35699e-06 
0.38902 4.37236e-06 
0.390082 4.38801e-06 
0.391145 4.40319e-06 
0.392207 4.4184e-06 
0.39327 4.43379e-06 
0.394332 4.44922e-06 
0.395395 4.46439e-06 
0.396457 4.47934e-06 
0.39752 4.49442e-06 
0.398582 4.50974e-06 
0.399645 4.52463e-06 
0.400707 4.53978e-06 
0.40177 4.55534e-06 
0.402832 4.57051e-06 
0.403895 4.58552e-06 
0.404957 4.60112e-06 
0.40602 4.61668e-06 
0.407082 4.63182e-06 
0.408145 4.64645e-06 
0.409207 4.66186e-06 
0.41027 4.6769e-06 
0.411332 4.69157e-06 
0.412395 4.70659e-06 
0.413457 4.72201e-06 
0.41452 4.73716e-06 
0.415582 4.75198e-06 
0.416645 4.76681e-06 
0.417708 4.78184e-06 
0.41877 4.79698e-06 
0.419833 4.8116e-06 
0.420895 4.82623e-06 
0.421958 4.84157e-06 
0.42302 4.85631e-06 
0.424083 4.87034e-06 
0.425145 4.88478e-06 
0.426208 4.9e-06 
0.427271 4.91439e-06 
0.428333 4.92823e-06 
0.429396 4.94315e-06 
0.430458 4.95792e-06 
0.431521 4.97145e-06 
0.432583 4.98534e-06 
0.433646 4.99984e-06 
0.434709 5.01389e-06 
0.435771 5.02745e-06 
0.436834 5.04178e-06 
0.437896 5.05624e-06 
0.438959 5.0703e-06 
0.440022 5.08393e-06 
