0 1 0 0 0 1 0.75 1 0
4 1 0 0 0 1 0.75 1 0
8 1 0 0 0 1 0.75 1 0
12 1 0 0 0 1 0.75 1 0
16 1 0 0 0 1 0.75 1 0
20 1 0 0 0 1 0.75 1 0
24 1 0 0 0 1 0.75 1 0
28 1 0 0 0 1 0.75 1 0
32 1 0 0 0 1 0.75 1 0
36 1 0 0 0 1 0.75 1 0
40 1 0 0 0 1 0.75 1 0
44 1 0 0 0 1 0.75 1 0
48 1 0 0 0 1 0.75 1 0
52 1 0 0 0 1 0.75 1 0
56 1 0 0 0 1 0.75 1 0
60 1 0 0 0 1 0.75 1 0
64 1 0 0 0 1 0.75 1 0
68 1 0 0 0 1 0.75 1 0
72 1 0 0 0 1 0.75 1 0
76 1 0 0 0 1 0.75 1 0
80 1 0 0 0 1 0.75 1 0
84 1 0 0 0 1 0.75 1 0
88 1 0 0 0 1 0.75 1 0
92 1 0 0 0 1 0.75 1 0
96 1 0 0 0 1 0.75 1 0
100 1 0 0 0 1 0.75 1 0
104 1 0 0 0 1 0.75 1 0
108 1 0 0 0 1 0.75 1 0
112 1 0 0 0 1 0.75 1 0
116 1 0 0 0 1 0.75 1 0
120 1 1.03313e-16 0 0 1 0.75 1 0
124 1 3.09939e-16 -1.03313e-16 0 1 0.75 1 0
128 1 1.85963e-15 -6.97362e-16 0 1 0.75 1 0
132 1 9.91805e-15 -3.53847e-15 0 1 0.75 1 0
136 1 4.85055e-14 -1.73049e-14 0 1 0.75 1 0
140 1 2.24344e-13 -7.99126e-14 0 1 0.75 1 0
144 1 9.8354e-13 -3.50412e-13 0 1 0.75 1 0
148 1 4.0914e-12 -1.4579e-12 0 1 0.75 1 0
152 1 1.61831e-11 -5.7666e-12 0 1 0.75 1 0
156 1 6.09625e-11 -2.17231e-11 0 1 0.75 1 0
160 1 2.19053e-10 -7.80567e-11 0 1 0.75 1 0
164 1 7.51842e-10 -2.67909e-10 0 1 0.75 1 0
168 1 2.46797e-09 -8.79429e-10 0 1 0.75 1 0
172 1 7.75689e-09 -2.76406e-09 0 1 0.75 1 0
176 1 2.33678e-08 -8.32678e-09 0 1 0.75 1 0
180 1 6.75357e-08 -2.40654e-08 0 1 0.75 1 0
184 1 1.87414e-07 -6.67823e-08 0 1 0.75 1 0
188 1 4.99742e-07 -1.78076e-07 0 1 0.75 1 0
192 0.999999 1.28131e-06 -4.5658e-07 0 0.999999 0.75 0.999999 0
196 0.999998 3.16072e-06 -1.12628e-06 0 0.999997 0.75 0.999998 0
200 0.999995 7.50507e-06 -2.67436e-06 0 0.999994 0.75 0.999994 0
204 0.999989 1.71613e-05 -6.11535e-06 0 0.999985 0.75 0.999987 0
208 0.999977 3.78032e-05 -1.34713e-05 0 0.999968 0.75 0.999971 0
212 0.999951 8.0244e-05 -2.85962e-05 0 0.999931 0.75 0.999938 0
216 0.999899 0.000164171 -5.85089e-05 0 0.999859 0.75 0.999873 0
220 0.999802 0.00032378 -0.000115406 0 0.999722 0.75 0.999749 0
224 0.999623 0.000615636 -0.000219475 0 0.999472 0.75 0.999522 0
228 0.999309 0.00112864 -0.000402489 0 0.999033 0.75 0.999124 0
232 0.998778 0.00199523 -0.000711869 0 0.998291 0.75 0.998452 0
236 0.997918 0.00340172 -0.00121456 0 0.997088 0.75 0.99736 0
240 0.996576 0.00559476 -0.00199964 0 0.995215 0.75 0.995658 0
244 0.994568 0.00888019 -0.00317849 0 0.992414 0.75 0.993108 0
248 0.991679 0.0136111 -0.00488135 0 0.988393 0.75 0.989438 0
252 0.987685 0.0201643 -0.00724993 0 0.982844 0.75 0.984359 0
256 0.982371 0.0289069 -0.0104268 0 0.97548 0.75 0.977592 0
260 0.975554 0.0401597 -0.0145433 0 0.966066 0.75 0.968898 0
264 0.96711 0.0541633 -0.0197081 0 0.954448 0.75 0.958109 0
268 0.956983 0.0710559 -0.025999 0 0.940574 0.75 0.94514 0
272 0.945193 0.090866 -0.0334603 0 0.924499 0.75 0.929999 0
276 0.931823 0.113521 -0.0421039 0 0.906368 0.75 0.912776 0
280 0.917009 0.13887 -0.051916 0 0.886395 0.75 0.893625 0
284 0.900913 0.166717 -0.0628658 0 0.864831 0.75 0.872736 0
288 0.883703 0.196851 -0.074914 0 0.841929 0.75 0.850311 0
292 0.865534 0.229106 -0.0880151 0 0.817896 0.75 0.826544 0
296 0.846536 0.263441 -0.102111 0 0.792832 0.75 0.801617 0
300 0.826954 0.299615 -0.117107 0 0.766935 0.75 0.775862 0
304 0.807238 0.336409 -0.132852 0 0.741189 0.75 0.749784 0
308 0.787819 0.37304 -0.149134 0 0.716388 0.75 0.723775 0
312 0.76898 0.40926 -0.165848 0 0.692537 0.75 0.698045 0
316 0.750708 0.445034 -0.182972 0 0.669621 0.75 0.672651 0
320 0.732926 0.48038 -0.200356 0 0.647531 0.75 0.647722 0
324 0.715505 0.515311 -0.217695 0 0.626135 0.75 0.623476 0
328 0.6984 0.549798 -0.234622 0 0.605387 0.75 0.600149 0
332 0.681752 0.583642 -0.250899 0 0.585391 0.75 0.577909 0
336 0.665913 0.616235 -0.266733 0 0.566435 0.75 0.556963 0
340 0.651462 0.646459 -0.282608 0 0.549193 0.75 0.537521 0
344 0.639253 0.672812 -0.299169 0 0.53485 0.75 0.518997 0
348 0.630224 0.693706 -0.317415 0 0.524506 0.75 0.500409 0
352 0.625306 0.708629 -0.339325 0 0.519037 0.75 0.48022 0
356 0.624667 0.719123 -0.36877 0 0.518613 0.75 0.455156 0
360 0.629987 0.72131 -0.411957 0 0.525796 0.75 0.421701 0
364 0.645071 0.707249 -0.477287 0 0.546186 0.75 0.374026 0
368 0.674094 0.672144 -0.574699 0 0.584941 0.75 0.302684 0
372 0.721656 0.613876 -0.708722 0 0.644168 0.75 0.198617 0
376 0.759194 0.557605 -0.90223 0 0.703254 0.75 0.0356684 0
380 0.763002 0.531251 -1.09176 0 0.724549 0.75 -0.123575 0
384 0.754195 0.532896 -1.2164 0 0.7141 0.75 -0.228225 0
388 0.738471 0.547888 -1.30538 0 0.688411 0.75 -0.300902 0
392 0.717805 0.567207 -1.37347 0 0.659396 0.75 -0.356114 0
396 0.690776 0.593432 -1.43238 0 0.628491 0.75 -0.405789 0
400 0.65893 0.628849 -1.49306 0 0.591567 0.75 -0.450279 0
404 0.630491 0.661604 -1.54849 0 0.558026 0.75 -0.484882 0
408 0.608908 0.685535 -1.58999 0 0.534174 0.75 -0.509355 0
412 0.592698 0.703176 -1.62012 0 0.517241 0.75 -0.526524 0
416 0.580639 0.715374 -1.64066 0 0.505499 0.75 -0.538455 0
420 0.57133 0.723083 -1.6534 0 0.497734 0.75 -0.546313 0
424 0.563372 0.727007 -1.66032 0 0.493547 0.75 -0.550451 0
428 0.555734 0.727555 -1.66281 0 0.492666 0.75 -0.551484 0
432 0.547786 0.724986 -1.66094 0 0.494556 0.75 -0.550309 0
436 0.538547 0.72039 -1.65475 0 0.498754 0.75 -0.546805 0
440 0.526411 0.715075 -1.64664 0 0.504076 0.75 -0.541868 0
444 0.509183 0.710774 -1.64041 0 0.508371 0.75 -0.538162 0
448 0.48525 0.709434 -1.63761 0 0.509912 0.75 -0.53688 0
452 0.453696 0.711724 -1.6384 0 0.508664 0.75 -0.53734 0
456 0.416854 0.714016 -1.64071 0 0.507266 0.75 -0.538592 0
460 0.382707 0.714403 -1.64167 0 0.506703 0.75 -0.539281 0
464 0.357425 0.714316 -1.64226 0 0.506509 0.75 -0.539254 0
468 0.340147 0.714604 -1.64337 0 0.506965 0.75 -0.53856 0
472 0.32936 0.715483 -1.64512 0 0.507898 0.75 -0.537339 0
476 0.323154 0.715531 -1.64571 0 0.5085 0.75 -0.536398 0
480 0.319749 0.712976 -1.64226 0 0.508205 0.75 -0.536489 0
484 0.317648 0.70884 -1.63504 0 0.504894 0.75 -0.539823 0
488 0.316177 0.698782 -1.61819 0 0.495779 0.75 -0.549079 0
492 0.311642 0.669231 -1.57074 0 0.474806 0.75 -0.569661 0
496 0.295112 0.58357 -1.43579 0 0.422122 0.75 -0.617552 0
500 0.237654 0.370129 -1.12737 0 0.301779 0.75 -0.719712 0
504 0.159599 0.000848177 -0.616749 0 0.160627 0.75 -0.825069 0
508 0.125592 -0.226929 -0.315613 0 0.103621 0.75 -0.86446 0
512 0.116896 -0.28805 -0.236855 0 0.0913236 0.75 -0.872853 0
516 0.115205 -0.299518 -0.223574 0 0.089249 0.75 -0.873976 0
520 0.114913 -0.301451 -0.221513 0 0.0889081 0.75 -0.87412 0
524 0.114855 -0.301995 -0.221271 0 0.0888416 0.75 -0.874065 0
528 0.114836 -0.302329 -0.221428 0 0.088827 0.75 -0.873948 0
532 0.114825 -0.302631 -0.221713 0 0.0888197 0.75 -0.873808 0
536 0.11482 -0.30283 -0.221895 0 0.0888139 0.75 -0.873719 0
540 0.114817 -0.302978 -0.222037 0 0.0888102 0.75 -0.873652 0
544 0.114813 -0.303151 -0.222188 0 0.088805 0.75 -0.873576 0
548 0.114804 -0.303439 -0.222399 0 0.0887939 0.75 -0.87346 0
552 0.114793 -0.303734 -0.222602 0 0.088781 0.75 -0.873345 0
556 0.114785 -0.303943 -0.222737 0 0.0887711 0.75 -0.873265 0
560 0.114779 -0.30407 -0.222813 0 0.0887645 0.75 -0.873217 0
564 0.114777 -0.304114 -0.222833 0 0.0887616 0.75 -0.873202 0
568 0.114777 -0.3041 -0.222814 0 0.0887614 0.75 -0.87321 0
572 0.114781 -0.304 -0.222747 0 0.0887656 0.75 -0.873249 0
576 0.114789 -0.303796 -0.222604 0 0.0887741 0.75 -0.87333 0
580 0.114799 -0.303508 -0.222379 0 0.0887844 0.75 -0.873451 0
584 0.11481 -0.303162 -0.222091 0 0.0887951 0.75 -0.873602 0
588 0.114822 -0.302731 -0.221741 0 0.0888089 0.75 -0.873786 0
592 0.114843 -0.302074 -0.221228 0 0.0888315 0.75 -0.874061 0
596 0.114874 -0.301154 -0.220514 0 0.0888642 0.75 -0.874444 0
600 0.114912 -0.30001 -0.21962 0 0.0889049 0.75 -0.874921 0
604 0.114964 -0.298444 -0.218394 0 0.0889604 0.75 -0.875577 0
608 0.115034 -0.296325 -0.216737 0 0.0890355 0.75 -0.876464 0
612 0.115129 -0.293443 -0.214491 0 0.0891378 0.75 -0.87767 0
616 0.11525 -0.289782 -0.211636 0 0.0892677 0.75 -0.879203 0
620 0.115399 -0.285261 -0.208119 0 0.0894297 0.75 -0.881092 0
624 0.115582 -0.279687 -0.203802 0 0.0896295 0.75 -0.883423 0
628 0.115749 -0.274612 -0.199878 0 0.08981 0.75 -0.885544 0
632 0.115894 -0.270231 -0.196494 0 0.0899665 0.75 -0.887374 0
636 0.116031 -0.266081 -0.193291 0 0.0901147 0.75 -0.889109 0
640 0.11617 -0.261912 -0.190078 0 0.0902644 0.75 -0.890853 0
644 0.11632 -0.257376 -0.186597 0 0.0904274 0.75 -0.892748 0
648 0.116507 -0.251681 -0.182244 0 0.0906306 0.75 -0.895126 0
652 0.116774 -0.243634 -0.176102 0 0.0909194 0.75 -0.898487 0
656 0.117162 -0.231997 -0.16723 0 0.0913395 0.75 -0.90335 0
660 0.117696 -0.215902 -0.155045 0 0.0919248 0.75 -0.910076 0
664 0.118389 -0.195083 -0.139466 0 0.0926701 0.75 -0.918755 0
668 0.11923 -0.170022 -0.120812 0 0.0935773 0.75 -0.92923 0
672 0.120192 -0.141288 -0.0997962 0 0.0946682 0.75 -0.941165 0
676 0.121246 -0.110049 -0.0773639 0 0.0958542 0.75 -0.954131 0
680 0.122197 -0.0820274 -0.0573289 0 0.0968978 0.75 -0.965813 0
684 0.123014 -0.0580178 -0.0403439 0 0.0977976 0.75 -0.975823 0
688 0.123687 -0.0383097 -0.0265282 0 0.0985406 0.75 -0.984038 0
692 0.124204 -0.0232027 -0.0160148 0 0.0991133 0.75 -0.990334 0
696 0.124566 -0.0126555 -0.00871469 0 0.0995151 0.75 -0.994729 0
700 0.12479 -0.00610565 -0.00419812 0 0.0997656 0.75 -0.997457 0
704 0.124912 -0.00256229 -0.00176029 0 0.0999015 0.75 -0.998933 0
708 0.124968 -0.000920809 -0.000632339 0 0.0999646 0.75 -0.999617 0
712 0.12499 -0.000278861 -0.000191468 0 0.0999893 0.75 -0.999884 0
716 0.124998 -6.98225e-05 -4.79378e-05 0 0.0999973 0.75 -0.999971 0
720 0.125 -1.40849e-05 -9.67006e-06 0 0.0999995 0.75 -0.999994 0
724 0.125 -2.20276e-06 -1.51231e-06 0 0.0999999 0.75 -0.999999 0
728 0.125 -2.50923e-07 -1.72272e-07 0 0.1 0.75 -1 0
732 0.125 -1.8541e-08 -1.27294e-08 0 0.1 0.75 -1 0
736 0.125 -6.67579e-10 -4.58328e-10 0 0.1 0.75 -1 0
